id,country,region,city,state,latitude,longitude,population,population_source,population_date,gdp,gdp_source,gdp_date,age,capture_date,notes,map_url
1526,us,Northern America,Burns,OR,43.58626,-119.0541,2783,http://worldpopulationreview.com/us-cities/burns-or-population,2018,129.996713,http://worldpopulationreview.com/us-cities/burns-or-population,,,,,"https://www.google.com/maps/@43.58626,-119.0541,20000m/data=!3m1!1e3"
1527,us,Northern America,Coos Bay,OR,43.3665,-124.21789,16415,http://worldpopulationreview.com/us-cities/coos-bay-or-population,2018,1033.537645,http://worldpopulationreview.com/us-cities/coos-bay-or-population,,,,,"https://www.google.com/maps/@43.3665,-124.21789,20000m/data=!3m1!1e3"
1528,us,Northern America,Corvallis,OR,44.56457,-123.26204,58641,http://worldpopulationreview.com/us-cities/corvallis-or-population,2018,4022.127549,http://worldpopulationreview.com/us-cities/corvallis-or-population,,,,,"https://www.google.com/maps/@44.56457,-123.26204,20000m/data=!3m1!1e3"
1529,us,Northern America,Eugene,OR,44.05207,-123.08675,171245,http://worldpopulationreview.com/us-cities/eugene-or-population,2018,,http://worldpopulationreview.com/us-cities/eugene-or-population,,,,,"https://www.google.com/maps/@44.05207,-123.08675,20000m/data=!3m1!1e3"
1530,us,Northern America,Grants Pass,OR,42.43901,-123.32839,38191,http://worldpopulationreview.com/us-cities/grants-pass-or-population,2018,2052.269767,http://worldpopulationreview.com/us-cities/grants-pass-or-population,,,,,"https://www.google.com/maps/@42.43901,-123.32839,20000m/data=!3m1!1e3"
1531,us,Northern America,Hillsboro,OR,45.52289,-122.98983,108389,http://worldpopulationreview.com/us-cities/hillsboro-or-population,2018,9512.543807,http://worldpopulationreview.com/us-cities/hillsboro-or-population,,,,,"https://www.google.com/maps/@45.52289,-122.98983,20000m/data=!3m1!1e3"
1532,us,Northern America,Hood River,OR,45.7054,-121.52146,7806,http://worldpopulationreview.com/us-cities/hood-river-or-population,2018,528.263244,http://worldpopulationreview.com/us-cities/hood-river-or-population,,,,,"https://www.google.com/maps/@45.7054,-121.52146,20000m/data=!3m1!1e3"
1533,us,Northern America,Jacksonville,OR,42.31346,-122.96699,2904,http://worldpopulationreview.com/us-cities/jacksonville-or-population,2018,221.1396,http://worldpopulationreview.com/us-cities/jacksonville-or-population,,,,,"https://www.google.com/maps/@42.31346,-122.96699,20000m/data=!3m1!1e3"
1534,us,Northern America,John Day United States,OR,,,,http://worldpopulationreview.com/us-cities/john-day-united-states-or-population,,,http://worldpopulationreview.com/us-cities/john-day-united-states-or-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1535,us,Northern America,Klamath Falls,OR,42.22487,-121.78167,21536,http://worldpopulationreview.com/us-cities/klamath-falls-or-population,2018,1089.549312,http://worldpopulationreview.com/us-cities/klamath-falls-or-population,,,,,"https://www.google.com/maps/@42.22487,-121.78167,20000m/data=!3m1!1e3"
1536,us,Northern America,La Grande,OR,45.32458,-118.08772,13271,http://worldpopulationreview.com/us-cities/la-grande-or-population,2018,828.747408,http://worldpopulationreview.com/us-cities/la-grande-or-population,,,,,"https://www.google.com/maps/@45.32458,-118.08772,20000m/data=!3m1!1e3"
1537,us,Northern America,Lake Oswego United States,OR,,,,http://worldpopulationreview.com/us-cities/lake-oswego-united-states-or-population,,,http://worldpopulationreview.com/us-cities/lake-oswego-united-states-or-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1538,us,Northern America,Lakeview,OR,42.18877,-120.34579,2313,http://worldpopulationreview.com/us-cities/lakeview-or-population,2018,117.52353,http://worldpopulationreview.com/us-cities/lakeview-or-population,,,,,"https://www.google.com/maps/@42.18877,-120.34579,20000m/data=!3m1!1e3"
1539,us,Northern America,McMinnville,OR,45.21012,-123.19872,34617,http://worldpopulationreview.com/us-cities/mcminnville-or-population,2018,2409.273966,http://worldpopulationreview.com/us-cities/mcminnville-or-population,,,,,"https://www.google.com/maps/@45.21012,-123.19872,20000m/data=!3m1!1e3"
1540,us,Northern America,Medford,OR,42.32652,-122.87559,82347,http://worldpopulationreview.com/us-cities/medford-or-population,2018,5005.791783,http://worldpopulationreview.com/us-cities/medford-or-population,,,,,"https://www.google.com/maps/@42.32652,-122.87559,20000m/data=!3m1!1e3"
1541,us,Northern America,Newberg,OR,45.30012,-122.97316,23844,http://worldpopulationreview.com/us-cities/newberg-or-population,2018,1629.546648,http://worldpopulationreview.com/us-cities/newberg-or-population,,,,,"https://www.google.com/maps/@45.30012,-122.97316,20000m/data=!3m1!1e3"
1542,us,Northern America,Newport,OR,44.63678,-124.05345,10680,http://worldpopulationreview.com/us-cities/newport-or-population,2018,596.67024,http://worldpopulationreview.com/us-cities/newport-or-population,,,,,"https://www.google.com/maps/@44.63678,-124.05345,20000m/data=!3m1!1e3"
1543,us,Northern America,Ontario,OR,44.02655,-116.96294,11080,http://worldpopulationreview.com/us-cities/ontario-or-population,2018,485.64748,http://worldpopulationreview.com/us-cities/ontario-or-population,,,,,"https://www.google.com/maps/@44.02655,-116.96294,20000m/data=!3m1!1e3"
1544,us,Northern America,Oregon City,OR,45.35734,-122.60676,37129,http://worldpopulationreview.com/us-cities/oregon-city-or-population,2018,3022.449116,http://worldpopulationreview.com/us-cities/oregon-city-or-population,,,,,"https://www.google.com/maps/@45.35734,-122.60676,20000m/data=!3m1!1e3"
1545,us,Northern America,Pendleton,OR,45.67208,-118.7886,16781,http://worldpopulationreview.com/us-cities/pendleton-or-population,2018,1026.946857,http://worldpopulationreview.com/us-cities/pendleton-or-population,,,,,"https://www.google.com/maps/@45.67208,-118.7886,20000m/data=!3m1!1e3"
1546,us,Northern America,Port Orford,OR,42.74566,-124.49733,1148,http://worldpopulationreview.com/us-cities/port-orford-or-population,2018,41.268304,http://worldpopulationreview.com/us-cities/port-orford-or-population,,,,,"https://www.google.com/maps/@42.74566,-124.49733,20000m/data=!3m1!1e3"
1547,us,Northern America,Portland,OR,,,,http://worldpopulationreview.com/us-cities/portland-or-population,,,http://worldpopulationreview.com/us-cities/portland-or-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1548,us,Northern America,Prineville,OR,44.29985,-120.83447,10329,http://worldpopulationreview.com/us-cities/prineville-or-population,2018,439.147764,http://worldpopulationreview.com/us-cities/prineville-or-population,,,,,"https://www.google.com/maps/@44.29985,-120.83447,20000m/data=!3m1!1e3"
1549,us,Northern America,Redmond,OR,44.27262,-121.17392,30914,http://worldpopulationreview.com/us-cities/redmond-or-population,2018,1831.19079,http://worldpopulationreview.com/us-cities/redmond-or-population,,,,,"https://www.google.com/maps/@44.27262,-121.17392,20000m/data=!3m1!1e3"
1550,us,Northern America,Reedsport,OR,43.70234,-124.09678,4124,http://worldpopulationreview.com/us-cities/reedsport-or-population,2018,188.334832,http://worldpopulationreview.com/us-cities/reedsport-or-population,,,,,"https://www.google.com/maps/@43.70234,-124.09678,20000m/data=!3m1!1e3"
1551,us,Northern America,Roseburg,OR,43.21651,-123.34174,23379,http://worldpopulationreview.com/us-cities/roseburg-or-population,2018,1372.955154,http://worldpopulationreview.com/us-cities/roseburg-or-population,,,,,"https://www.google.com/maps/@43.21651,-123.34174,20000m/data=!3m1!1e3"
1552,us,Northern America,Salem,OR,44.92371,-123.02319,173442,http://worldpopulationreview.com/us-cities/salem-or-population,2018,,http://worldpopulationreview.com/us-cities/salem-or-population,,,,,"https://www.google.com/maps/@44.92371,-123.02319,20000m/data=!3m1!1e3"
1553,us,Northern America,Seaside,OR,45.99316,-123.92264,6795,http://worldpopulationreview.com/us-cities/seaside-or-population,2018,399.104325,http://worldpopulationreview.com/us-cities/seaside-or-population,,,,,"https://www.google.com/maps/@45.99316,-123.92264,20000m/data=!3m1!1e3"
1554,us,Northern America,Springfield,OR,44.04624,-123.02203,62979,http://worldpopulationreview.com/us-cities/springfield-or-population,2018,3325.2912,http://worldpopulationreview.com/us-cities/springfield-or-population,,,,,"https://www.google.com/maps/@44.04624,-123.02203,20000m/data=!3m1!1e3"
1555,us,Northern America,The Dalles,OR,45.59456,-121.17868,15666,http://worldpopulationreview.com/us-cities/the-dalles-or-population,2018,915.568038,http://worldpopulationreview.com/us-cities/the-dalles-or-population,,,,,"https://www.google.com/maps/@45.59456,-121.17868,20000m/data=!3m1!1e3"
1556,us,Northern America,Tillamook,OR,45.45622,-123.84401,5311,http://worldpopulationreview.com/us-cities/tillamook-or-population,2018,231.124098,http://worldpopulationreview.com/us-cities/tillamook-or-population,,,,,"https://www.google.com/maps/@45.45622,-123.84401,20000m/data=!3m1!1e3"
1557,us,Northern America,Abington,PA,,,,http://worldpopulationreview.com/us-cities/abington-pa-population,,,http://worldpopulationreview.com/us-cities/abington-pa-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1558,us,Northern America,Aliquippa,PA,40.63673,-80.24006,8908,http://worldpopulationreview.com/us-cities/aliquippa-pa-population,2018,368.461604,http://worldpopulationreview.com/us-cities/aliquippa-pa-population,,,,,"https://www.google.com/maps/@40.63673,-80.24006,20000m/data=!3m1!1e3"
1559,us,Northern America,Allentown,PA,40.60843,-75.49018,121433,http://worldpopulationreview.com/us-cities/allentown-pa-population,2018,6301.522669,http://worldpopulationreview.com/us-cities/allentown-pa-population,,,,,"https://www.google.com/maps/@40.60843,-75.49018,20000m/data=!3m1!1e3"
1560,us,Northern America,Altoona,PA,40.51868,-78.39474,43702,http://worldpopulationreview.com/us-cities/altoona-pa-population,2018,2241.25707,http://worldpopulationreview.com/us-cities/altoona-pa-population,,,,,"https://www.google.com/maps/@40.51868,-78.39474,20000m/data=!3m1!1e3"
1561,us,Northern America,Ambridge,PA,40.58923,-80.22506,6649,http://worldpopulationreview.com/us-cities/ambridge-pa-population,2018,303.094665,http://worldpopulationreview.com/us-cities/ambridge-pa-population,,,,,"https://www.google.com/maps/@40.58923,-80.22506,20000m/data=!3m1!1e3"
1562,us,Northern America,Bedford,PA,40.01869,-78.50391,2707,http://worldpopulationreview.com/us-cities/bedford-pa-population,2018,155.698519,http://worldpopulationreview.com/us-cities/bedford-pa-population,,,,,"https://www.google.com/maps/@40.01869,-78.50391,20000m/data=!3m1!1e3"
1563,us,Northern America,Bethlehem,PA,40.62642,-75.3679,75790,http://worldpopulationreview.com/us-cities/bethlehem-pa-population,2018,5157.43371,http://worldpopulationreview.com/us-cities/bethlehem-pa-population,,,,,"https://www.google.com/maps/@40.62642,-75.3679,20000m/data=!3m1!1e3"
1564,us,Northern America,Bloomsburg,PA,41.0037,-76.45495,13919,http://worldpopulationreview.com/us-cities/bloomsburg-pa-population,2018,761.772951,http://worldpopulationreview.com/us-cities/bloomsburg-pa-population,,,,,"https://www.google.com/maps/@41.0037,-76.45495,20000m/data=!3m1!1e3"
1565,us,Northern America,Bradford,PA,41.9559,-78.64392,8280,http://worldpopulationreview.com/us-cities/bradford-pa-population,2018,420.55776,http://worldpopulationreview.com/us-cities/bradford-pa-population,,,,,"https://www.google.com/maps/@41.9559,-78.64392,20000m/data=!3m1!1e3"
1566,us,Northern America,Bristol,PA,40.10067,-74.85183,9598,http://worldpopulationreview.com/us-cities/bristol-pa-population,2018,608.090888,http://worldpopulationreview.com/us-cities/bristol-pa-population,,,,,"https://www.google.com/maps/@40.10067,-74.85183,20000m/data=!3m1!1e3"
1567,us,Northern America,Carbondale,PA,41.57369,-75.50185,8441,http://worldpopulationreview.com/us-cities/carbondale-pa-population,2018,432.128554,http://worldpopulationreview.com/us-cities/carbondale-pa-population,,,,,"https://www.google.com/maps/@41.57369,-75.50185,20000m/data=!3m1!1e3"
1568,us,Northern America,Carlisle,PA,40.20148,-77.18887,19196,http://worldpopulationreview.com/us-cities/carlisle-pa-population,2018,1278.971892,http://worldpopulationreview.com/us-cities/carlisle-pa-population,,,,,"https://www.google.com/maps/@40.20148,-77.18887,20000m/data=!3m1!1e3"
1569,us,Northern America,Chambersburg,PA,39.93759,-77.6611,21029,http://worldpopulationreview.com/us-cities/chambersburg-pa-population,2018,1203.826134,http://worldpopulationreview.com/us-cities/chambersburg-pa-population,,,,,"https://www.google.com/maps/@39.93759,-77.6611,20000m/data=!3m1!1e3"
1570,us,Northern America,Chester,PA,39.84956,-75.35575,33909,http://worldpopulationreview.com/us-cities/chester-pa-population,2018,1378.875576,http://worldpopulationreview.com/us-cities/chester-pa-population,,,,,"https://www.google.com/maps/@39.84956,-75.35575,20000m/data=!3m1!1e3"
1571,us,Northern America,Columbia,PA,40.03371,-76.50441,10369,http://worldpopulationreview.com/us-cities/columbia-pa-population,2018,564.363932,http://worldpopulationreview.com/us-cities/columbia-pa-population,,,,,"https://www.google.com/maps/@40.03371,-76.50441,20000m/data=!3m1!1e3"
1572,us,Northern America,Easton,PA,40.68843,-75.22073,27216,http://worldpopulationreview.com/us-cities/easton-pa-population,2018,1722.881664,http://worldpopulationreview.com/us-cities/easton-pa-population,,,,,"https://www.google.com/maps/@40.68843,-75.22073,20000m/data=!3m1!1e3"
1573,us,Northern America,Erie,PA,42.12922,-80.08506,96471,http://worldpopulationreview.com/us-cities/erie-pa-population,2018,4596.939621,http://worldpopulationreview.com/us-cities/erie-pa-population,,,,,"https://www.google.com/maps/@42.12922,-80.08506,20000m/data=!3m1!1e3"
1574,us,Northern America,Franklin,PA,40.07037,-77.06945,6078,http://worldpopulationreview.com/us-cities/franklin-pa-population,2018,291.695376,http://worldpopulationreview.com/us-cities/franklin-pa-population,,,,,"https://www.google.com/maps/@40.07037,-77.06945,20000m/data=!3m1!1e3"
1575,us,Northern America,Germantown Philadelphia,PA,,,,http://worldpopulationreview.com/us-cities/germantown-philadelphia-pa-population,,,http://worldpopulationreview.com/us-cities/germantown-philadelphia-pa-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1576,us,Northern America,Gettysburg,PA,39.83093,-77.2311,7717,http://worldpopulationreview.com/us-cities/gettysburg-pa-population,2018,419.57329,http://worldpopulationreview.com/us-cities/gettysburg-pa-population,,,,,"https://www.google.com/maps/@39.83093,-77.2311,20000m/data=!3m1!1e3"
1577,us,Northern America,Greensburg,PA,40.30146,-79.53893,14192,http://worldpopulationreview.com/us-cities/greensburg-pa-population,2018,718.32808,http://worldpopulationreview.com/us-cities/greensburg-pa-population,,,,,"https://www.google.com/maps/@40.30146,-79.53893,20000m/data=!3m1!1e3"
1578,us,Northern America,Hanover,PA,39.80066,-76.98304,15660,http://worldpopulationreview.com/us-cities/hanover-pa-population,2018,969.33834,http://worldpopulationreview.com/us-cities/hanover-pa-population,,,,,"https://www.google.com/maps/@39.80066,-76.98304,20000m/data=!3m1!1e3"
1579,us,Northern America,Harmony,PA,41.95674,-75.53574,846,http://worldpopulationreview.com/us-cities/harmony-pa-population,2018,74.152746,http://worldpopulationreview.com/us-cities/harmony-pa-population,,,,,"https://www.google.com/maps/@41.95674,-75.53574,20000m/data=!3m1!1e3"
1580,us,Northern America,Harrisburg,PA,40.2737,-76.88442,49229,http://worldpopulationreview.com/us-cities/harrisburg-pa-population,2018,,http://worldpopulationreview.com/us-cities/harrisburg-pa-population,,,,,"https://www.google.com/maps/@40.2737,-76.88442,20000m/data=!3m1!1e3"
1581,us,Northern America,Hazleton,PA,40.95842,-75.97465,24703,http://worldpopulationreview.com/us-cities/hazleton-pa-population,2018,1257.432106,http://worldpopulationreview.com/us-cities/hazleton-pa-population,,,,,"https://www.google.com/maps/@40.95842,-75.97465,20000m/data=!3m1!1e3"
1582,us,Northern America,Hershey,PA,,,,http://worldpopulationreview.com/us-cities/hershey-pa-population,,,http://worldpopulationreview.com/us-cities/hershey-pa-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1583,us,Northern America,Homestead,PA,40.4059,-79.91199,3138,http://worldpopulationreview.com/us-cities/homestead-pa-population,2018,112.616544,http://worldpopulationreview.com/us-cities/homestead-pa-population,,,,,"https://www.google.com/maps/@40.4059,-79.91199,20000m/data=!3m1!1e3"
1584,us,Northern America,Honesdale,PA,41.57676,-75.25879,4277,http://worldpopulationreview.com/us-cities/honesdale-pa-population,2018,169.399139,http://worldpopulationreview.com/us-cities/honesdale-pa-population,,,,,"https://www.google.com/maps/@41.57676,-75.25879,20000m/data=!3m1!1e3"
1585,us,Northern America,Indiana,PA,40.62146,-79.15253,13078,http://worldpopulationreview.com/us-cities/indiana-pa-population,2018,576.530552,http://worldpopulationreview.com/us-cities/indiana-pa-population,,,,,"https://www.google.com/maps/@40.62146,-79.15253,20000m/data=!3m1!1e3"
